legacy_detail_id,order_no,defect_code,symptom,critical_rank,quantity
86e7b882,QC26080021,"12305 , 12308","บุบ/Dent , สีไม่ตรง STD./Color off Standard",Minor,2
161dedd3,QC26080021,"12313 , 12308","สีไม่ตรง STD./Color off Standard , เป็นเม็ด/Dot",Minor,1
892e6c90,QC26080022,12308,สีไม่ตรง STD./Color off Standard,Minor,275
1fe0104d,QC26080022,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,32
4cffa33f,QC26080022,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,4
e0dbc3cd,QC26080022,"12365 , 12308","ฉีดไม่เต็ม/ Short shot , สีไม่ตรง STD./Color off Standard",Critical,3
d19dee03,QC26080022,"12308 , 12310","สีไม่ตรง STD./Color off Standard , ฝุ่น/Dust",Minor,1
adf3c3eb,QC26080023,12308,สีไม่ตรง STD./Color off Standard,Minor,89
886df6a3,QC26080023,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,27
90f4c26b,QC26080023,"11020 , 12308","สีไม่ตรง STD./Color off Standard , พิมพ์เหลื่อม",Minor,5
a4c1f569,QC26080023,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,2
539b17f7,QC26080023,"12301 , 12308","รอยด่าง/stain spot , สีไม่ตรง STD./Color off Standard",Minor,1
17e82e84,QC26080023,"12313 , 12308","สีไม่ตรง STD./Color off Standard , เป็นเม็ด/Dot",Minor,1
f4940390,QC26080024,"12301 , 12308","รอยด่าง/stain spot , สีไม่ตรง STD./Color off Standard",Minor,2
a20d7eef,QC26080024,"12346 , 12308","สีไม่ตรง STD./Color off Standard , คราบกาว/Glue stain",Minor,1
fd04083f,QC26080024,12309,จุดดำ/Black dot,Minor,48
6060716a,QC26080024,12312,คราบสกปรก/Dirty,Minor,26
3557b793,QC26080024,12310,ฝุ่น/Dust,Minor,1
ae01e90a,QC26080025,12308,สีไม่ตรง STD./Color off Standard,Minor,186
5d15dd4b,QC26080025,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,7
30c7c916,QC26080025,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,4
321a1873,QC26080025,"12304 , 12308","ถลอก/ Peeling , สีไม่ตรง STD./Color off Standard",Minor,3
b0ca1d96,QC26080027,12309,จุดดำ/Black dot,Minor,35
66af7037,QC26080027,12304,ถลอก/ Peeling,Minor,3
6fc5b84a,QC26080027,12312,คราบสกปรก/Dirty,Minor,2
7e20d32f,QC26080027,12310,ฝุ่น/Dust,Minor,1
ffee32e3,QC26070187,12308,สีไม่ตรง STD./Color off Standard,Minor,576
cd3a019f,QC26070187,"12324 , 12308","สีไม่ตรง STD./Color off Standard , เสียรูปทรง/Deformation",Minor,2
3e6fcaf6,QC26070187,12327,รอยขีด/Scratch mark,Minor,1
beee3c6e,QC26070187,11009,พิมพ์ถลอก/Printing peeling,Minor,1
db933ed2,QC26070187,12313,เป็นเม็ด/Dot,Minor,35
1cd3ed5e,QC26070187,12309,จุดดำ/Black dot,Minor,7
6120d838,QC26070187,12312,คราบสกปรก/Dirty,Minor,6
23ecb3a6,QC26070187,12346,คราบกาว/Glue stain,Minor,2
ecb88355,QC26080028,12339,ไม่เหมือน STD./ not same STD.,Minor,539
d731a76a,QC26080028,"12318 , 12339","รอยเส้น/Trace mark , ไม่เหมือน STD./ not same STD.",Minor,42
4c86e7c2,QC26080028,"12304 , 12339","ถลอก/ Peeling , ไม่เหมือน STD./ not same STD.",Minor,36
ae8172e1,QC26080028,"11020 , 12339","ไม่เหมือน STD./ not same STD. , พิมพ์เหลื่อม",Minor,5
d60c3a60,QC26080028,"12349 , 12339","ไม่เหมือน STD./ not same STD. , เอียง/Slanted",Minor,5
bee3e1fc,QC26080028,"12312 , 12339","คราบสกปรก/Dirty , ไม่เหมือน STD./ not same STD.",Minor,2
0c7e8097,QC26080028,"12309 , 12339","จุดดำ/Black dot , ไม่เหมือน STD./ not same STD.",Minor,1
ce9a4a11,QC26070188,12339,ไม่เหมือน STD./ not same STD.,Minor,320
f99093fb,QC26070188,"12304 , 12339","ถลอก/ Peeling , ไม่เหมือน STD./ not same STD.",Minor,44
7939b708,QC26070188,"12318 , 12339","รอยเส้น/Trace mark , ไม่เหมือน STD./ not same STD.",Minor,28
3c629a88,QC26070188,"12349 , 12339","ไม่เหมือน STD./ not same STD. , เอียง/Slanted",Minor,5
6df10b4e,QC26070188,"12309 , 12339","จุดดำ/Black dot , ไม่เหมือน STD./ not same STD.",Minor,2
44cd2478,QC26070188,"12312 , 12339","คราบสกปรก/Dirty , ไม่เหมือน STD./ not same STD.",Minor,1
072758b8,QC26070189,12339,ไม่เหมือน STD./ not same STD.,Minor,276
5176cb7a,QC26070189,"12346 , 12339","ไม่เหมือน STD./ not same STD. , คราบกาว/Glue stain",Minor,53
3959246e,QC26070189,"12304 , 12339","ถลอก/ Peeling , ไม่เหมือน STD./ not same STD.",Minor,36
ebac4854,QC26070189,"12318 , 12339","รอยเส้น/Trace mark , ไม่เหมือน STD./ not same STD.",Minor,23
6af96154,QC26070189,"12309 , 12339","จุดดำ/Black dot , ไม่เหมือน STD./ not same STD.",Minor,7
12a582c3,QC26070189,"12349 , 12339","ไม่เหมือน STD./ not same STD. , เอียง/Slanted",Minor,5
c550d5cc,QC26070190,"12308 , 11010","พิมพ์แตก/Printing cracked , สีไม่ตรง STD./Color off Standard",Minor,560
1351458b,QC26070190,"12309 , 12308 , 11010","พิมพ์แตก/Printing cracked , สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,34
b80ea0e0,QC26070190,"12310 , 12308 , 11010","พิมพ์แตก/Printing cracked , สีไม่ตรง STD./Color off Standard , ฝุ่น/Dust",Minor,22
d173a4a2,QC26070190,"12327 , 12308 , 11010","พิมพ์แตก/Printing cracked , สีไม่ตรง STD./Color off Standard , รอยขีด/Scratch mark",Minor,5
9f4a3af4,QC26070190,"12312 , 12308 , 11010","พิมพ์แตก/Printing cracked , สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,2
571a6afa,QC26070190,"12313 , 12308 , 11010","พิมพ์แตก/Printing cracked , สีไม่ตรง STD./Color off Standard , เป็นเม็ด/Dot",Minor,2
a3419520,QC26070190,"12321 , 12308 , 11010","พิมพ์แตก/Printing cracked , สีไม่ตรง STD./Color off Standard , มีเศษพลาสติกยื่น/ Plastic burr",Minor,2
b894f2a1,QC26070190,"12304 , 12308 , 11010","พิมพ์แตก/Printing cracked , ถลอก/ Peeling , สีไม่ตรง STD./Color off Standard",Minor,2
46e1753a,QC26070190,"12332 , 12308 , 11010","พิมพ์แตก/Printing cracked , สีไม่ตรง STD./Color off Standard , ประกายเงิน/ Silver streak",Minor,1
bee9e733,QC26070191,12308,สีไม่ตรง STD./Color off Standard,Minor,142
e5def781,QC26070191,"12101 , 12308","หมุนลงไม่สุด/Cannot rotate fully , สีไม่ตรง STD./Color off Standard",Minor,28
e6547ece,QC26070191,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,7
3f6f11f4,QC26070191,"12341 , 12308","สีไม่ตรง STD./Color off Standard , เปื้อนสี / Color stain",Minor,1
ffa00383,QC26070191,"11009 , 12308","พิมพ์ถลอก/Printing peeling , สีไม่ตรง STD./Color off Standard",Major,1
cca95b48,QC26070191,"12310 , 12308","สีไม่ตรง STD./Color off Standard , ฝุ่น/Dust",Minor,21
264ea882,QC26070192,12308,สีไม่ตรง STD./Color off Standard,Minor,580
2306fd3c,QC26070192,"12313 , 12308","สีไม่ตรง STD./Color off Standard , เป็นเม็ด/Dot",Minor,41
528e4e6c,QC26070192,"12340 , 12308","สีไม่ตรง STD./Color off Standard , เปื้อนตัวยา / Bulk stain",Minor,2
870f9377,QC26070192,"12305 , 12308","บุบ/Dent , สีไม่ตรง STD./Color off Standard",Minor,2
62f2ff5b,QC26070192,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,2
a3f439de,QC26070192,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,1
835d4b5e,QC26070192,"12304 , 12308","ถลอก/ Peeling , สีไม่ตรง STD./Color off Standard",Minor,1
127a4ed9,QC26070192,"11009 , 12308","พิมพ์ถลอก/Printing peeling , สีไม่ตรง STD./Color off Standard",Minor,1
3c4a76ba,QC26070193,12339,ไม่เหมือน STD./ not same STD.,Minor,541
8ebab263,QC26070193,"12304 , 12308","ถลอก/ Peeling , สีไม่ตรง STD./Color off Standard",Minor,38
0113e6da,QC26070193,"12318 , 12308","สีไม่ตรง STD./Color off Standard , รอยเส้น/Trace mark",Minor,29
2467da5a,QC26070193,"11020 , 12339","ไม่เหมือน STD./ not same STD. , พิมพ์เหลื่อม",Minor,9
e0a57ccb,QC26070193,"12339 , 12309","จุดดำ/Black dot , ไม่เหมือน STD./ not same STD.",Minor,8
8138f172,QC26070193,"12339 , 12349","ไม่เหมือน STD./ not same STD. , เอียง/Slanted",Minor,5
7d802a8d,QC26080036,12308,สีไม่ตรง STD./Color off Standard,Minor,966
020ec016,QC26080036,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,34
07b5a911,QC26080037,12308,สีไม่ตรง STD./Color off Standard,Minor,953
f8465e57,QC26080037,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,46
9f556a36,QC26080037,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,1
97b7e489,QC26080038,12308,สีไม่ตรง STD./Color off Standard,Minor,111
cc1779bb,QC26080038,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,12
9c71d0a6,QC26080038,"12313 , 12308","สีไม่ตรง STD./Color off Standard , เป็นเม็ด/Dot",Minor,1
501e29e1,QC26080038,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,1
c0973936,QC26080039,12308,สีไม่ตรง STD./Color off Standard,Minor,352
27537cdb,QC26080039,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,48
d986177f,QC26080040,12308,สีไม่ตรง STD./Color off Standard,Minor,578
503a6920,QC26080040,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,49
2f3f378a,QC26080040,"12310 , 12308","สีไม่ตรง STD./Color off Standard , ฝุ่น/Dust",Minor,2
9560f1cb,QC26080040,"12313 , 12308","สีไม่ตรง STD./Color off Standard , เป็นเม็ด/Dot",Minor,1
311e8bd1,QC26080041,12308,สีไม่ตรง STD./Color off Standard,Minor,59
22b10c35,QC26080041,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,4
a212fbae,QC26080041,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,16
254589fb,QC26080041,"12308 , 12312","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,1
00f7054c,QC26080042,"12308 , 12309","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,48
6f7f34c7,QC26080042,12308,สีไม่ตรง STD./Color off Standard,Minor,576
b2e5b807,QC26080042,12308,สีไม่ตรง STD./Color off Standard,Minor,4
3118a602,QC26080042,"12310 , 12308","สีไม่ตรง STD./Color off Standard , ฝุ่น/Dust",Minor,2
85265842,QC26080043,12308,สีไม่ตรง STD./Color off Standard,Minor,355
d810b16d,QC26080043,"12308 , 12313","สีไม่ตรง STD./Color off Standard , เป็นเม็ด/Dot",Minor,1
5b45990e,QC26080043,"12308 , 12312","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,2
5a15e185,QC26080043,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,42
d4d9f0ac,QC26080044,12322,แหว่ง/chip,Major,4
c3722056,QC26080044,12321,มีเศษพลาสติกยื่น/ Plastic burr,Minor,1
494a5c3c,QC26080045,12308,สีไม่ตรง STD./Color off Standard,Minor,177
e90a5673,QC26080045,"12308 , 12346","สีไม่ตรง STD./Color off Standard , คราบกาว/Glue stain",Minor,1
e6d6df35,QC26080045,"12308 , 12301","รอยด่าง/stain spot , สีไม่ตรง STD./Color off Standard",Minor,3
30c4ccef,QC26080045,"12308 , 12312","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,4
67a03046,QC26080045,"12308 , 12309","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,6
0c4c3108,QC26080045,"12308 , 12304","ถลอก/ Peeling , สีไม่ตรง STD./Color off Standard",Minor,8
42307c5a,QC26080045,"12308 , 12101","หมุนลงไม่สุด/Cannot rotate fully , สีไม่ตรง STD./Color off Standard",Minor,1
a747a90f,QC26080053,12309,จุดดำ/Black dot,Minor,48
007625f0,QC26080054,12308,สีไม่ตรง STD./Color off Standard,Minor,344
b1fd8b0d,QC26080054,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,43
c00093cd,QC26080054,"12346 , 12308","สีไม่ตรง STD./Color off Standard , คราบกาว/Glue stain",Minor,5
88146784,QC26080054,"12312 , 12308","สีไม่ตรง STD./Color off Standard , คราบสกปรก/Dirty",Minor,4
0e063ddb,QC26080054,"12127 , 12308","ประกอบไม่สนิท / Assembly incomplete , สีไม่ตรง STD./Color off Standard",Minor,2
73a4c590,QC26080054,"12122 , 12308","ยับ/ Wrinkled , สีไม่ตรง STD./Color off Standard",Minor,1
5cecc077,QC26080054,"12310 , 12308","สีไม่ตรง STD./Color off Standard , ฝุ่น/Dust",Minor,1
173ae00f,QC26080055,12308,สีไม่ตรง STD./Color off Standard,Minor,342
847ab66d,QC26080055,"12308 , 12346","สีไม่ตรง STD./Color off Standard , คราบกาว/Glue stain",Minor,48
e7de4510,QC26080055,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,7
e9a5e2f2,QC26080055,"12127 , 12308","ประกอบไม่สนิท / Assembly incomplete , สีไม่ตรง STD./Color off Standard",Minor,3
5881d324,QC26080056,12308,สีไม่ตรง STD./Color off Standard,Minor,377
6d67b72a,QC26080056,"12309 , 12308","สีไม่ตรง STD./Color off Standard , จุดดำ/Black dot",Minor,9
23e4a903,QC26080056,"12127 , 12308","ประกอบไม่สนิท / Assembly incomplete , สีไม่ตรง STD./Color off Standard",Minor,2
